Date,Open,High,Low,Close
2000-03-07,5463.19,5426.36,5426.36,5426.36
2000-03-08,5430.86,5364.52,5364.52,5364.52
2000-03-09,5366.38,5352.88,5352.88,5352.88
2000-03-10,5355.44,5416.81,5416.81,5416.81
2000-03-13,5417.32,5254.41,5254.41,5254.41
2000-03-14,5252.97,5258.32,5258.32,5258.32
2000-03-15,5250.33,5083.15,5083.15,5083.15
2000-03-16,5088.13,5175.23,5175.23,5175.23
2000-03-17,5179.19,5231.35,5231.35,5231.35
2000-03-20,5232.23,5286.71,5286.71,5286.71
2000-03-21,5287.31,5266.23,5266.23,5266.23
2000-03-22,5271.31,5268.35,5268.35,5268.35
2000-03-23,5268.6,5259.15,5259.15,5259.15
2000-03-24,5261.51,5379.75,5379.75,5379.75
2000-03-27,5380.06,5369.11,5369.11,5369.11
2000-03-28,5367.81,5426.57,5426.57,5426.57
2000-03-29,5425.3,5416.32,5416.32,5416.32
2000-03-30,5409.23,5251.97,5251.97,5251.97
2000-03-31,5252.23,5249.55,5249.55,5249.55
2000-04-03,5250.36,5118.37,5118.37,5118.37
2000-04-04,5118.73,5176.71,5176.71,5176.71
2000-04-05,5171.07,5044.17,5044.17,5044.17
2000-04-06,5039.98,5179.96,5179.96,5179.96
2000-04-07,5188.4,5259.52,5259.52,5259.52
2000-04-10,5268.51,5282.26,5282.26,5282.26
2000-04-11,5276.11,5174.38,5174.38,5174.38
2000-04-12,5173.86,5179.28,5179.28,5179.28
2000-04-13,5174.62,5181.33,5181.33,5181.33
2000-04-14,5180.26,5034.25,5034.25,5034.25
2000-04-17,5024.38,4979.66,4979.66,4979.66
2000-04-18,4979.38,5061.9,5061.9,5061.9
2000-04-19,5063.58,5078.69,5078.69,5078.69
2000-04-20,5079.14,5117.78,5117.78,5117.78
2000-04-21,5117.78,5117.78,5117.78,5117.78
2000-04-24,5117.78,5117.78,5117.78,5117.78
2000-04-25,5117.57,5158.13,5158.13,5158.13
2000-04-26,5165.89,5245.11,5245.11,5245.11
2000-04-27,5244.4,5171.96,5171.96,5171.96
2000-04-28,5176.5,5303.95,5303.95,5303.95
2000-05-01,5303.95,5303.95,5303.95,5303.95
2000-05-02,5308.33,5434.81,5434.81,5434.81
2000-05-03,5433.19,5316.94,5316.94,5316.94
2000-05-04,5317.96,5306.32,5306.32,5306.32
2000-05-05,5307.56,5351.71,5351.71,5351.71
2000-05-08,5349.7,5285.09,5285.09,5285.09
2000-05-09,5285.37,5182.73,5182.73,5182.73
2000-05-10,5175.57,5065.85,5065.85,5065.85
2000-05-11,5061.98,5171.77,5171.77,5171.77
2000-05-12,5173.72,5238.42,5238.42,5238.42
2000-05-15,5234.14,5182.68,5182.68,5182.68
2000-05-16,5184.41,5335.02,5335.02,5335.02
2000-05-17,5334.49,5230.74,5230.74,5230.74
2000-05-18,5227.36,5247.13,5247.13,5247.13
2000-05-19,5243.16,5063.46,5063.46,5063.46
2000-05-22,5060.2,4945.17,4945.17,4945.17
2000-05-23,4949.08,4984.7,4984.7,4984.7
2000-05-24,4981.89,4903.92,4903.92,4903.92
2000-05-25,4905.73,5018.79,5018.79,5018.79
2000-05-26,5018.61,5007.97,5007.97,5007.97
2000-05-29,5014.68,5084.69,5084.69,5084.69
2000-05-30,5089.42,5156.07,5156.07,5156.07
2000-05-31,5157.48,5200.89,5200.89,5200.89
2000-06-01,5202.21,5275.2,5275.2,5275.2
2000-06-02,5279.32,5428.27,5428.27,5428.27
2000-06-05,5430.7,5379.6,5379.6,5379.6
2000-06-06,5377.0,5325.87,5325.87,5325.87
2000-06-07,5325.25,5272.37,5272.37,5272.37
2000-06-08,5273.07,5286.74,5286.74,5286.74
2000-06-09,5286.58,5292.97,5292.97,5292.97
2000-06-12,5290.92,5294.65,5294.65,5294.65
2000-06-13,5293.79,5305.34,5305.34,5305.34
2000-06-14,5312.38,5379.57,5379.57,5379.57
2000-06-15,5377.53,5338.49,5338.49,5338.49
2000-06-16,5337.67,5281.57,5281.57,5281.57
2000-06-19,5279.2,5271.82,5271.82,5271.82
2000-06-20,5273.86,5312.13,5312.13,5312.13
2000-06-21,5307.18,5253.3,5253.3,5253.3
2000-06-22,5254.59,5231.93,5231.93,5231.93
2000-06-23,5232.33,5240.58,5240.58,5240.58
2000-06-26,5242.51,5235.39,5235.39,5235.39
2000-06-27,5234.59,5209.53,5209.53,5209.53
2000-06-28,5208.66,5229.17,5229.17,5229.17
2000-06-29,5229.42,5061.63,5061.63,5061.63
2000-06-30,5063.02,5145.35,5145.35,5145.35
2000-07-03,5151.24,5187.01,5187.01,5187.01
2000-07-04,5190.38,5185.87,5185.87,5185.87
2000-07-05,5186.58,5166.25,5166.25,5166.25
2000-07-06,5165.98,5152.38,5152.38,5152.38
2000-07-07,5152.55,5251.65,5251.65,5251.65
2000-07-10,5252.4,5263.97,5263.97,5263.97
2000-07-11,5261.46,5231.33,5231.33,5231.33
2000-07-12,5234.7,5249.15,5249.15,5249.15
2000-07-13,5249.19,5299.54,5299.54,5299.54
2000-07-14,5298.66,5320.06,5320.06,5320.06
2000-07-17,5319.98,5357.19,5357.19,5357.19
2000-07-18,5352.56,5314.95,5314.95,5314.95
2000-07-19,5315.75,5294.76,5294.76,5294.76
2000-07-20,5294.37,5316.51,5316.51,5316.51
2000-07-21,5316.42,5238.02,5238.02,5238.02
2000-07-24,5239.55,5237.95,5237.95,5237.95
2000-07-25,5234.22,5212.83,5212.83,5212.83
2000-07-26,5214.31,5222.83,5222.83,5222.83
2000-07-27,5216.88,5097.41,5097.41,5097.41
2000-07-28,5097.52,5061.83,5061.83,5061.83
2000-07-31,5059.91,5122.8,5122.8,5122.8
2000-08-01,5124.89,5104.23,5104.23,5104.23
2000-08-02,5104.59,5091.86,5091.86,5091.86
2000-08-03,5092.1,4995.82,4995.82,4995.82
2000-08-04,4996.11,5049.45,5049.45,5049.45
2000-08-07,5051.32,5088.41,5088.41,5088.41
2000-08-08,5087.78,5105.52,5105.52,5105.52
2000-08-09,5107.21,5158.12,5158.12,5158.12
2000-08-10,5159.0,5182.06,5182.06,5182.06
2000-08-11,5181.89,5179.68,5179.68,5179.68
2000-08-14,5181.06,5218.59,5218.59,5218.59
2000-08-15,5218.79,5203.14,5203.14,5203.14
2000-08-16,5203.36,5223.7,5223.7,5223.7
2000-08-17,5223.62,5192.06,5192.06,5192.06
2000-08-18,5191.62,5180.7,5180.7,5180.7
2000-08-21,5181.31,5165.44,5165.44,5165.44
2000-08-22,5165.26,5161.42,5161.42,5161.42
2000-08-23,5163.33,5160.14,5160.14,5160.14
2000-08-24,5158.79,5123.99,5123.99,5123.99
2000-08-25,5121.94,5175.65,5175.65,5175.65
2000-08-28,5175.45,5204.18,5204.18,5204.18
2000-08-29,5202.67,5188.93,5188.93,5188.93
2000-08-30,5189.52,5166.91,5166.91,5166.91
2000-08-31,5167.48,5175.12,5175.12,5175.12
2000-09-01,5188.83,5298.64,5298.64,5298.64
2000-09-04,5301.96,5392.63,5392.63,5392.63
2000-09-05,5392.43,5326.69,5326.69,5326.69
2000-09-06,5313.62,5299.24,5299.24,5299.24
2000-09-07,5298.58,5329.06,5329.06,5329.06
2000-09-08,5330.05,5229.04,5229.04,5229.04
2000-09-11,5225.02,5233.87,5233.87,5233.87
2000-09-12,5228.08,5222.37,5222.37,5222.37
2000-09-13,5217.65,5153.2,5153.2,5153.2
2000-09-14,5158.91,5204.62,5204.62,5204.62
2000-09-15,5204.99,5199.14,5199.14,5199.14
2000-09-18,5182.45,5129.43,5129.43,5129.43
2000-09-19,5111.55,5117.15,5117.15,5117.15
2000-09-20,5145.55,5051.4,5051.4,5051.4
2000-09-21,5051.64,4941.06,4941.06,4941.06
2000-09-22,4939.68,4945.37,4945.37,4945.37
2000-09-25,4967.0,4984.29,4984.29,4984.29
2000-09-26,4958.53,4934.89,4934.89,4934.89
2000-09-27,4947.97,4949.87,4949.87,4949.87
2000-09-28,4950.28,4934.08,4934.08,4934.08
2000-09-29,4946.35,4915.18,4915.18,4915.18
2000-10-02,4914.82,4961.88,4961.88,4961.88
2000-10-03,4959.41,5003.46,5003.46,5003.46
2000-10-04,5003.62,4959.41,4959.41,4959.41
2000-10-05,4957.76,4997.25,4997.25,4997.25
2000-10-06,4988.78,4958.37,4958.37,4958.37
2000-10-09,4950.1,4844.44,4844.44,4844.44
2000-10-10,4862.02,4867.33,4867.33,4867.33
2000-10-11,4856.84,4743.47,4743.47,4743.47
2000-10-12,4761.17,4747.87,4747.87,4747.87
2000-10-13,4715.16,4782.74,4782.74,4782.74
2000-10-16,4813.07,4793.14,4793.14,4793.14
2000-10-17,4792.81,4760.92,4760.92,4760.92
2000-10-18,4759.33,4658.85,4658.85,4658.85
2000-10-19,4658.78,4836.86,4836.86,4836.86
2000-10-20,4858.79,4889.51,4889.51,4889.51
2000-10-23,4888.73,4906.67,4906.67,4906.67
2000-10-24,4906.65,5031.03,5031.03,5031.03
2000-10-25,5011.03,4977.07,4977.07,4977.07
2000-10-26,4977.9,4926.36,4926.36,4926.36
2000-10-27,4937.14,4965.92,4965.92,4965.92
2000-10-30,4974.52,4981.38,4981.38,4981.38
2000-10-31,4981.5,5057.46,5057.46,5057.46
2000-11-01,5069.03,5085.47,5085.47,5085.47
2000-11-02,5088.51,5092.63,5092.63,5092.63
2000-11-03,5093.5,5101.4,5101.4,5101.4
2000-11-06,5106.31,5091.25,5091.25,5091.25
2000-11-07,5081.82,5076.8,5076.8,5076.8
2000-11-08,5076.84,5055.05,5055.05,5055.05
2000-11-09,5049.43,5017.69,5017.69,5017.69
2000-11-10,5013.61,4934.47,4934.47,4934.47
2000-11-13,4922.06,4847.46,4847.46,4847.46
2000-11-14,4846.85,5011.12,5011.12,5011.12
2000-11-15,5022.32,5053.48,5053.48,5053.48
2000-11-16,5055.03,5010.65,5010.65,5010.65
2000-11-17,4994.28,4961.54,4961.54,4961.54
2000-11-20,4971.82,4849.33,4849.33,4849.33
2000-11-21,4851.24,4893.95,4893.95,4893.95
2000-11-22,4895.22,4783.35,4783.35,4783.35
2000-11-23,4781.53,4837.48,4837.48,4837.48
2000-11-24,4844.29,4940.22,4940.22,4940.22
2000-11-27,4945.06,4945.34,4945.34,4945.34
2000-11-28,4947.34,4893.46,4893.46,4893.46
2000-11-29,4878.35,4907.61,4907.61,4907.61
2000-11-30,4907.49,4790.08,4790.08,4790.08
2000-12-01,4801.55,4839.27,4839.27,4839.27
2000-12-04,4835.3,4734.72,4734.72,4734.72
2000-12-05,4752.58,4911.93,4911.93,4911.93
2000-12-06,4911.78,4869.48,4869.48,4869.48
2000-12-07,4860.48,4900.6,4900.6,4900.6
2000-12-08,4901.24,4889.72,4889.72,4889.72
2000-12-11,4895.02,4970.66,4970.66,4970.66
2000-12-12,4966.85,4947.72,4947.72,4947.72
2000-12-13,4955.4,4890.16,4890.16,4890.16
2000-12-14,4884.99,4810.94,4810.94,4810.94
2000-12-15,4798.85,4718.0,4718.0,4718.0
2000-12-18,4724.6,4744.26,4744.26,4744.26
2000-12-19,4734.78,4814.64,4814.64,4814.64
2000-12-20,4790.8,4641.15,4641.15,4641.15
2000-12-21,4616.06,4614.24,4614.24,4614.24
2000-12-22,4609.43,4655.87,4655.87,4655.87
2000-12-25,4655.87,4655.87,4655.87,4655.87
2000-12-26,4655.87,4655.87,4655.87,4655.87
2000-12-27,4670.07,4721.49,4721.49,4721.49
2000-12-28,4729.5,4770.9,4770.9,4770.9
2000-12-29,4766.56,4772.39,4772.39,4772.39
2001-01-01,4772.39,4772.39,4772.39,4772.39
2001-01-02,4769.26,4701.68,4701.68,4701.68
2001-01-03,4680.76,4660.48,4660.48,4660.48
2001-01-04,4660.31,4752.71,4752.71,4752.71
2001-01-05,4747.93,4734.48,4734.48,4734.48
2001-01-08,4717.68,4711.31,4711.31,4711.31
2001-01-09,4718.64,4641.79,4641.79,4641.79
2001-01-10,4644.41,4598.82,4598.82,4598.82
2001-01-11,4598.06,4686.88,4686.88,4686.88
2001-01-12,4697.38,4737.95,4737.95,4737.95
2001-01-15,4733.42,4763.53,4763.53,4763.53
2001-01-16,4765.05,4693.82,4693.82,4693.82
2001-01-17,4706.23,4787.45,4787.45,4787.45
2001-01-18,4786.4,4754.97,4754.97,4754.97
2001-01-19,4762.31,4720.03,4720.03,4720.03
2001-01-22,4715.23,4743.39,4743.39,4743.39
2001-01-23,4730.46,4743.93,4743.93,4743.93
2001-01-24,4743.93,4773.26,4773.26,4773.26
2001-01-25,4765.14,4779.35,4779.35,4779.35
2001-01-26,4776.73,4760.2,4760.2,4760.2
2001-01-29,4764.4,4757.09,4757.09,4757.09
2001-01-30,4761.38,4726.65,4726.65,4726.65
2001-01-31,4728.28,4779.9,4779.9,4779.9
2001-02-01,4771.81,4709.19,4709.19,4709.19
2001-02-02,4711.88,4665.19,4665.19,4665.19
2001-02-05,4657.72,4668.57,4668.57,4668.57
2001-02-06,4675.79,4706.83,4706.83,4706.83
2001-02-07,4700.05,4634.42,4634.42,4634.42
2001-02-08,4628.29,4653.17,4653.17,4653.17
2001-02-09,4649.02,4583.76,4583.76,4583.76
2001-02-12,4581.41,4628.17,4628.17,4628.17
2001-02-13,4635.12,4629.67,4629.67,4629.67
2001-02-14,4620.3,4556.49,4556.49,4556.49
2001-02-15,4568.05,4607.64,4607.64,4607.64
2001-02-16,4588.27,4519.95,4519.95,4519.95
2001-02-19,4520.45,4516.31,4516.31,4516.31
2001-02-20,4519.21,4481.04,4481.04,4481.04
2001-02-21,4478.01,4412.76,4412.76,4412.76
2001-02-22,4405.25,4345.1,4345.1,4345.1
2001-02-23,4347.63,4236.82,4236.82,4236.82
2001-02-26,4239.08,4310.14,4310.14,4310.14
2001-02-27,4319.67,4333.32,4333.32,4333.32
2001-02-28,4323.97,4318.88,4318.88,4318.88
2001-03-01,4306.35,4282.9,4282.9,4282.9
2001-03-02,4288.23,4300.35,4300.35,4300.35
2001-03-05,4302.26,4347.4,4347.4,4347.4
2001-03-06,4357.07,4412.11,4412.11,4412.11
2001-03-07,4397.28,4413.62,4413.62,4413.62
2001-03-08,4411.83,4370.56,4370.56,4370.56
2001-03-09,4367.32,4334.23,4334.23,4334.23
2001-03-12,4319.78,4218.14,4218.14,4218.14
2001-03-13,4206.98,4184.15,4184.15,4184.15
2001-03-14,4187.26,4123.97,4123.97,4123.97
2001-03-15,4124.58,4200.08,4200.08,4200.08
2001-03-16,4200.93,4106.79,4106.79,4106.79
2001-03-19,4111.46,4085.53,4085.53,4085.53
2001-03-20,4096.06,4158.42,4158.42,4158.42
2001-03-21,4134.68,4067.26,4067.26,4067.26
2001-03-22,4055.19,3891.49,3891.49,3891.49
2001-03-23,3910.78,4002.56,4002.56,4002.56
2001-03-26,4010.46,4143.85,4143.85,4143.85
2001-03-27,4136.9,4229.81,4229.81,4229.81
2001-03-28,4239.29,4157.55,4157.55,4157.55
2001-03-29,4137.49,4165.75,4165.75,4165.75
2001-03-30,4165.81,4185.0,4185.0,4185.0
2001-04-02,4194.77,4190.8,4190.8,4190.8
2001-04-03,4170.4,4039.16,4039.16,4039.16
2001-04-04,4016.51,4062.12,4062.12,4062.12
2001-04-05,4065.68,4158.19,4158.19,4158.19
2001-04-06,4167.36,4145.85,4145.85,4145.85
2001-04-09,4129.27,4204.13,4204.13,4204.13
2001-04-10,4204.45,4305.96,4305.96,4305.96
2001-04-11,4299.76,4329.23,4329.23,4329.23
2001-04-12,4329.65,4338.12,4338.12,4338.12
2001-04-13,4338.12,4338.12,4338.12,4338.12
2001-04-16,4338.12,4338.12,4338.12,4338.12
2001-04-17,4339.53,4293.51,4293.51,4293.51
2001-04-18,4441.58,4441.58,4441.58,4441.58
2001-04-19,4420.55,4420.55,4420.55,4420.55
2001-04-20,4383.59,4383.59,4383.59,4383.59
2001-04-23,4331.54,4331.54,4331.54,4331.54
2001-04-24,4372.41,4372.41,4372.41,4372.41
2001-04-25,4363.11,4363.11,4363.11,4363.11
2001-04-26,4405.39,4405.39,4405.39,4405.39
2001-04-27,4473.95,4473.95,4473.95,4473.95
2001-04-30,4525.01,4525.01,4525.01,4525.01
2001-05-01,4525.01,4526.97,4526.97,4526.97
2001-05-02,4492.33,4492.33,4492.33,4492.33
2001-05-03,4401.57,4401.57,4401.57,4401.57
2001-05-04,4416.79,4416.79,4416.79,4416.79
2001-05-07,4440.65,4440.65,4440.65,4440.65
2001-05-08,4441.86,4441.86,4441.86,4441.86
2001-05-09,4415.99,4415.99,4415.99,4415.99
2001-05-10,4519.04,4519.04,4519.04,4519.04
2001-05-11,4479.9,4479.9,4479.9,4479.9
2001-05-14,4426.78,4426.78,4426.78,4426.78
2001-05-15,4453.95,4453.95,4453.95,4453.95
2001-05-16,4449.61,4449.61,4449.61,4449.61
2001-05-17,4504.26,4504.26,4504.26,4504.26
2001-05-18,4546.41,4546.41,4546.41,4546.41
2001-05-21,4558.76,4558.76,4558.76,4558.76
2001-05-22,4582.07,4582.07,4582.07,4582.07
2001-05-23,4535.97,4535.97,4535.97,4535.97
2001-05-24,4561.38,4561.38,4561.38,4561.38
2001-05-25,4498.11,4498.11,4498.11,4498.11
2001-05-28,4512.6,4512.6,4512.6,4512.6
2001-05-29,4477.95,4477.95,4477.95,4477.95
2001-05-30,4456.55,4413.37,4413.37,4413.37
2001-05-31,4426.24,4426.24,4426.24,4426.24
2001-06-01,4414.84,4414.84,4414.84,4414.84
2001-06-04,4432.65,4432.65,4432.65,4432.65
2001-06-05,4493.93,4493.93,4493.93,4493.93
2001-06-06,4468.95,4468.95,4468.95,4468.95
2001-06-07,4450.41,4450.41,4450.41,4450.41
2001-06-08,4457.45,4450.97,4450.97,4450.97
2001-06-11,4445.05,4424.92,4424.92,4424.92
2001-06-12,4420.81,4289.07,4289.07,4289.07
2001-06-13,4302.69,4336.0,4336.0,4336.0
2001-06-14,4328.18,4282.1,4282.1,4282.1
2001-06-15,4274.4,4236.9,4236.9,4236.9
2001-06-18,4238.58,4168.95,4168.95,4168.95
2001-06-19,4170.61,4195.43,4195.43,4195.43
2001-06-20,4185.28,4175.88,4175.88,4175.88
2001-06-21,4178.81,4174.06,4174.06,4174.06
2001-06-22,4174.11,4194.96,4194.96,4194.96
2001-06-25,4197.02,4211.77,4211.77,4211.77
2001-06-26,4209.01,4143.75,4143.75,4143.75
2001-06-27,4143.71,4124.24,4124.24,4124.24
2001-06-28,4117.71,4169.49,4169.49,4169.49
2001-06-29,4170.31,4243.91,4243.91,4243.91
2001-07-02,4236.3,4304.44,4304.44,4304.44
2001-07-03,4296.46,4243.8,4243.8,4243.8
2001-07-04,4243.97,4214.62,4214.62,4214.62
2001-07-05,4191.04,4185.47,4185.47,4185.47
2001-07-06,4179.7,4076.47,4076.47,4076.47
2001-07-09,4073.18,4077.86,4077.86,4077.86
2001-07-10,4074.42,4032.97,4032.97,4032.97
2001-07-11,4024.64,3974.64,3974.64,3974.64
2001-07-12,4007.26,4010.85,4010.85,4010.85
2001-07-13,4016.95,4044.42,4044.42,4044.42
2001-07-16,4044.99,4011.59,4011.59,4011.59
2001-07-17,4001.03,3996.05,3996.05,3996.05
2001-07-18,3998.04,3911.3,3911.3,3911.3
2001-07-19,3905.59,3991.08,3991.08,3991.08
2001-07-20,3982.13,3947.49,3947.49,3947.49
2001-07-23,3944.72,3977.18,3977.18,3977.18
2001-07-24,3974.56,3930.11,3930.11,3930.11
2001-07-25,3926.03,3860.7,3860.7,3860.7
2001-07-26,3863.51,3915.62,3915.62,3915.62
2001-07-27,3921.92,3986.48,3986.48,3986.48
2001-07-30,3985.81,4047.66,4047.66,4047.66
2001-07-31,4050.21,4091.38,4091.38,4091.38
2001-08-01,4089.25,4092.22,4092.22,4092.22
2001-08-02,4096.56,4066.43,4066.43,4066.43
2001-08-03,4066.77,4024.9,4024.9,4024.9
2001-08-06,4023.09,4044.29,4044.29,4044.29
2001-08-07,4044.42,4042.71,4042.71,4042.71
2001-08-08,4036.33,3972.98,3972.98,3972.98
2001-08-09,3957.6,3885.05,3885.05,3885.05
2001-08-10,3886.62,3828.68,3828.68,3828.68
2001-08-13,3840.06,3874.67,3874.67,3874.67
2001-08-14,3877.67,3924.67,3924.67,3924.67
2001-08-15,3920.22,3894.77,3894.77,3894.77
2001-08-16,3889.29,3849.17,3849.17,3849.17
2001-08-17,3855.01,3759.69,3759.69,3759.69
2001-08-20,3753.21,3765.61,3765.61,3765.61
2001-08-21,3770.58,3790.34,3790.34,3790.34
2001-08-22,3780.84,3793.55,3793.55,3793.55
2001-08-23,3802.67,3816.99,3816.99,3816.99
2001-08-24,3818.67,3890.55,3890.55,3890.55
2001-08-27,3897.98,3892.15,3892.15,3892.15
2001-08-28,3890.36,3823.33,3823.33,3823.33
2001-08-29,3820.09,3832.6,3832.6,3832.6
2001-08-30,3826.73,3737.12,3737.12,3737.12
2001-08-31,3729.92,3743.97,3743.97,3743.97
2001-09-03,3747.51,3691.77,3691.77,3691.77
2001-09-04,3699.28,3736.82,3736.82,3736.82
2001-09-05,3737.75,3637.17,3637.17,3637.17
2001-09-06,3639.11,3550.26,3550.26,3550.26
2001-09-07,3542.45,3456.52,3456.52,3456.52
2001-09-10,3440.68,3440.65,3440.65,3440.65
2001-09-11,3446.17,3220.27,3220.27,3220.27
2001-09-12,3211.82,3260.9,3260.9,3260.9
2001-09-13,3260.18,3293.82,3293.82,3293.82
2001-09-14,3292.75,3091.21,3091.21,3091.21
2001-09-17,3085.98,3204.96,3204.96,3204.96
2001-09-18,3203.09,3189.94,3189.94,3189.94
2001-09-19,3186.32,3105.13,3105.13,3105.13
2001-09-20,3106.25,2967.94,2967.94,2967.94
2001-09-21,2962.67,2877.68,2877.68,2877.68
2001-09-24,2878.71,3068.05,3068.05,3068.05
2001-09-25,3067.84,3095.75,3095.75,3095.75
2001-09-26,3092.43,3155.68,3155.68,3155.68
2001-09-27,3146.76,3198.78,3198.78,3198.78
2001-09-28,3208.58,3296.66,3296.66,3296.66
2001-10-01,3295.14,3208.31,3208.31,3208.31
2001-10-02,3210.13,3265.24,3265.24,3265.24
2001-10-03,3258.44,3264.59,3264.59,3264.59
2001-10-04,3280.78,3394.69,3394.69,3394.69
2001-10-05,3390.62,3348.02,3348.02,3348.02
2001-10-08,3338.81,3353.41,3353.41,3353.41
2001-10-09,3353.28,3357.12,3357.12,3357.12
2001-10-10,3352.18,3468.32,3468.32,3468.32
2001-10-11,3483.45,3510.55,3510.55,3510.55
2001-10-12,3520.31,3498.66,3498.66,3498.66
2001-10-15,3490.01,3393.62,3393.62,3393.62
2001-10-16,3393.9,3455.27,3455.27,3455.27
2001-10-17,3461.48,3531.76,3531.76,3531.76
2001-10-18,3507.71,3457.9,3457.9,3457.9
2001-10-19,3456.99,3406.94,3406.94,3406.94
2001-10-22,3408.42,3480.27,3480.27,3480.27
2001-10-23,3485.1,3580.5,3580.5,3580.5
2001-10-24,3567.52,3609.65,3609.65,3609.65
2001-10-25,3635.48,3523.43,3523.43,3523.43
2001-10-26,3535.53,3611.88,3611.88,3611.88
2001-10-29,3610.22,3527.55,3527.55,3527.55
2001-10-30,3513.17,3414.72,3414.72,3414.72
2001-10-31,3410.27,3478.63,3478.63,3478.63
2001-11-01,3473.13,3508.96,3508.96,3508.96
2001-11-02,3514.8,3503.26,3503.26,3503.26
2001-11-05,3505.45,3606.5,3606.5,3606.5
2001-11-06,3611.94,3589.69,3589.69,3589.69
2001-11-07,3587.97,3633.05,3633.05,3633.05
2001-11-08,3632.9,3719.47,3719.47,3719.47
2001-11-09,3708.22,3665.78,3665.78,3665.78
2001-11-12,3665.64,3567.55,3567.55,3567.55
2001-11-13,3578.78,3717.98,3717.98,3717.98
2001-11-14,3718.84,3708.36,3708.36,3708.36
2001-11-15,3709.16,3703.85,3703.85,3703.85
2001-11-16,3701.96,3743.44,3743.44,3743.44
2001-11-19,3744.35,3795.72,3795.72,3795.72
2001-11-20,3794.36,3747.27,3747.27,3747.27
2001-11-21,3743.5,3730.04,3730.04,3730.04
2001-11-22,3736.76,3770.29,3770.29,3770.29
2001-11-23,3772.45,3772.19,3772.19,3772.19
2001-11-26,3776.68,3753.54,3753.54,3753.54
2001-11-27,3759.65,3681.05,3681.05,3681.05
2001-11-28,3680.4,3631.76,3631.76,3631.76
2001-11-29,3621.21,3629.37,3629.37,3629.37
2001-11-30,3640.37,3658.27,3658.27,3658.27
2001-12-03,3652.46,3645.6,3645.6,3645.6
2001-12-04,3645.55,3690.25,3690.25,3690.25
2001-12-05,3695.27,3821.8,3821.8,3821.8
2001-12-06,3821.84,3828.76,3828.76,3828.76
2001-12-07,3830.47,3792.85,3792.85,3792.85
2001-12-10,3785.41,3720.2,3720.2,3720.2
2001-12-11,3711.66,3744.56,3744.56,3744.56
2001-12-12,3743.66,3692.39,3692.39,3692.39
2001-12-13,3688.96,3607.26,3607.26,3607.26
2001-12-14,3602.27,3568.73,3568.73,3568.73
2001-12-17,3568.53,3692.85,3692.85,3692.85
2001-12-18,3694.67,3680.55,3680.55,3680.55
2001-12-19,3669.35,3651.51,3651.51,3651.51
2001-12-20,3653.08,3617.47,3617.47,3617.47
2001-12-21,3609.74,3696.44,3696.44,3696.44
2001-12-24,3696.52,3696.98,3696.98,3696.98
2001-12-25,3696.98,3696.98,3696.98,3696.98
2001-12-26,3696.98,3696.98,3696.98,3696.98
2001-12-27,3704.91,3778.39,3778.39,3778.39
2001-12-28,3777.86,3806.13,3806.13,3806.13
2001-12-31,3806.13,3806.13,3806.13,3806.13
2002-01-01,3806.13,3806.13,3806.13,3806.13
2002-01-02,3804.44,3755.56,3755.56,3755.56
2002-01-03,3767.23,3833.09,3833.09,3833.09
2002-01-04,3838.28,3820.42,3820.42,3820.42
2002-01-07,3820.39,3754.42,3754.42,3754.42
2002-01-08,3744.27,3724.04,3724.04,3724.04
2002-01-09,3717.41,3722.98,3722.98,3722.98
2002-01-10,3710.99,3666.36,3666.36,3666.36
2002-01-11,3667.72,3696.66,3696.66,3696.66
2002-01-14,3697.16,3588.51,3588.51,3588.51
2002-01-15,3581.52,3637.2,3637.2,3637.2
2002-01-16,3631.01,3576.6,3576.6,3576.6
2002-01-17,3578.73,3649.43,3649.43,3649.43
2002-01-18,3638.5,3639.27,3639.27,3639.27
2002-01-21,3634.02,3601.97,3601.97,3601.97
2002-01-22,3600.21,3614.62,3614.62,3614.62
2002-01-23,3613.2,3648.81,3648.81,3648.81
2002-01-24,3658.94,3710.14,3710.14,3710.14
2002-01-25,3705.53,3701.3,3701.3,3701.3
2002-01-28,3702.2,3739.85,3739.85,3739.85
2002-01-29,3742.17,3684.65,3684.65,3684.65
2002-01-30,3673.3,3630.73,3630.73,3630.73
2002-01-31,3641.71,3670.26,3670.26,3670.26
2002-02-01,3675.91,3682.69,3682.69,3682.69
2002-02-04,3678.8,3619.23,3619.23,3619.23
2002-02-05,3609.51,3535.7,3535.7,3535.7
2002-02-06,3533.71,3485.38,3485.38,3485.38
2002-02-07,3481.14,3519.93,3519.93,3519.93
2002-02-08,3516.69,3507.46,3507.46,3507.46
2002-02-11,3514.17,3556.09,3556.09,3556.09
2002-02-12,3565.1,3543.27,3543.27,3543.27
2002-02-13,3545.23,3571.56,3571.56,3571.56
2002-02-14,3574.51,3616.14,3616.14,3616.14
2002-02-15,3610.25,3555.15,3555.15,3555.15
2002-02-18,3549.77,3537.52,3537.52,3537.52
2002-02-19,3535.04,3448.98,3448.98,3448.98
2002-02-20,3447.13,3433.08,3433.08,3433.08
2002-02-21,3435.62,3480.58,3480.58,3480.58
2002-02-22,3473.85,3430.18,3430.18,3430.18
2002-02-25,3432.11,3493.32,3493.32,3493.32
2002-02-26,3500.28,3519.8,3519.8,3519.8
2002-02-27,3526.08,3591.23,3591.23,3591.23
2002-02-28,3586.07,3624.74,3624.74,3624.74
